ACCIDENTES,PRECIPITACION_PROM,ATROPELLOS,CHOQUES,CAIDAD_OCU,VOLCAMIENTOS,OTRO,MUERTOS,DANOS,HERIDOS,SEMANA_SANTA,VAC_MITAD_ANO,FERIA_FLORES,VAC_DICIEMBRE,PERIODO2015,PERIODO2016,PERIODO2017,PERIODO2018,MESagosto,MESdiciembre,MESenero,MESfebrero,MESjulio,MESjunio,MESmarzo,MESmayo,MESnoviembre,MESoctubre,MESseptiembre,DIA_NOMBREjueves,DIA_NOMBRElunes,DIA_NOMBREmartes,DIA_NOMBREmiercoles,DIA_NOMBREsabado,DIA_NOMBREviernes,DIA_MUJER,DIA_MADRE,Acc_A_M,Acc_B_M,Acc_MB_H,Acc_MB_NoM,Acc_Prom
127,0.1875,12,88,12,4,11,0,61,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,40,1,13,7,66
129,0.004166666666666667,10,92,9,7,11,0,63,66,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,37,0,13,9,69
134,0.016666666666666666,14,98,9,2,11,2,62,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,42,0,12,11,66
151,0,15,110,14,5,7,1,68,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,38,3,15,11,82
113,0,15,88,4,1,5,0,56,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,31,2,8,6,63
92,0.041666666666666664,11,51,4,7,19,0,37,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17,2,8,8,57
138,0,10,98,17,5,8,2,72,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,41,0,17,8,71
109,0,14,76,4,3,12,3,45,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,30,0,8,8,62
133,0,14,95,7,4,13,0,57,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,40,1,13,9,69
155,0,21,82,23,11,18,0,54,101,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,38,0,19,12,84
162,0.008333333333333333,9,112,13,6,22,0,79,83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,46,0,15,9,90
126,0.14583333333333334,14,84,8,8,12,2,62,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,45,1,10,8,61
92,0.04583333333333333,13,55,5,3,16,1,32,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23,0,20,7,41
153,0.4791666666666667,18,107,11,2,15,0,66,87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,34,2,14,13,88
121,0,13,85,10,5,8,0,60,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,44,0,13,5,57
128,0.025,12,92,8,3,13,0,71,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,44,0,10,7,66
160,1.6666666666666667,13,106,16,2,23,0,79,81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,46,1,15,14,84
160,0.029166666666666667,17,106,14,8,15,0,73,87,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,50,1,15,8,83
128,0.029166666666666667,14,89,9,4,12,0,55,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,33,1,17,7,68
72,0,9,39,8,3,13,0,26,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,0,11,6,41
137,0,8,104,8,8,9,0,59,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,43,0,8,5,81
114,0.04166666666666667,16,77,10,3,8,2,54,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,42,0,10,4,55
114,0.029166666666666667,10,83,6,3,12,2,58,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,35,0,9,7,62
141,0.020833333333333332,17,92,14,8,10,0,61,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,43,0,18,9,70
123,0,12,83,14,9,5,0,54,69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,31,1,17,4,70
109,0,12,78,8,4,7,0,54,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,24,0,17,11,56
81,0,8,50,6,6,11,0,29,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,0,13,6,48
126,0,10,89,14,4,9,1,64,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,35,0,17,7,65
125,0,12,89,14,0,10,0,60,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,44,0,5,8,65
136,0,15,88,15,4,14,0,58,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,43,0,17,6,69
147,0,4,94,22,6,21,1,65,81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,53,0,13,3,76
138,0,18,103,3,2,12,1,69,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,45,0,16,6,69
118,0,8,91,10,2,7,1,60,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,30,0,9,11,65
80,0.15833333333333333,7,53,5,1,14,0,25,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,1,7,7,52
127,0.17500000000000002,12,96,6,3,10,3,64,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,44,2,12,9,60
136,0.425,17,88,11,5,15,1,59,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,50,1,14,7,64
120,0,12,86,5,6,11,0,59,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,30,0,13,5,72
117,0,12,77,14,3,11,0,43,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,29,0,14,10,62
111,0,17,74,8,3,9,2,55,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,25,0,13,6,67
128,0,12,92,7,4,13,1,57,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,39,0,11,10,67
76,0,10,40,10,11,5,0,23,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1,10,5,47
71,0,10,38,8,1,13,1,20,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9,0,9,3,47
157,0,9,100,17,10,21,0,75,82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,55,1,16,12,71
108,0,15,74,11,2,6,0,47,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,34,1,9,7,56
122,0.2708333333333333,9,67,17,10,19,0,47,75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,33,1,12,5,70
140,0,19,88,13,5,15,0,60,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,42,1,10,6,80
133,0,17,92,6,3,15,0,61,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,33,1,18,14,67
76,0.008333333333333333,8,42,9,0,17,1,20,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,2,5,8,42
143,0,16,103,9,4,11,1,72,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,37,0,16,7,80
140,0,8,99,11,7,15,2,60,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,43,0,13,5,77
122,0,11,84,9,5,13,0,46,76,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,38,1,11,9,61
121,0.004166666666666667,17,76,12,4,12,0,49,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,42,1,16,6,56
122,0.004166666666666667,8,86,12,2,14,0,65,57,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,35,1,13,8,63
116,0,7,90,5,7,7,1,75,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,38,2,7,8,59
66,0.016666666666666666,9,44,3,0,10,0,28,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,8,9,39
108,0,6,75,12,4,11,0,47,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,33,3,11,3,56
100,0,12,69,7,2,10,0,47,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,36,0,8,6,49
108,0.4,12,80,2,3,11,0,53,55,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,29,3,10,10,56
136,0.058333333333333334,14,91,8,6,17,0,62,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,45,0,5,11,72
151,0,13,114,10,2,12,1,77,73,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,58,0,13,10,70
128,0,17,77,5,11,18,2,56,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,32,0,16,9,70
72,0,13,41,7,8,3,1,17,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,9,8,43
62,0,5,39,8,3,7,0,19,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,12,0,5,5,40
120,0,21,80,13,1,5,0,52,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,37,1,8,6,65
121,0,10,86,2,6,17,2,66,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,42,0,6,7,62
132,0,5,92,18,5,12,0,73,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,42,1,13,3,73
134,0,13,105,11,2,3,0,72,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,43,1,20,8,58
118,0.008333333333333333,14,87,4,3,10,1,59,58,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,38,0,13,13,54
74,0,8,40,12,5,9,1,22,51,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,19,0,7,7,41
110,0,6,80,5,5,14,1,50,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,27,0,11,8,64
147,0,12,103,17,4,11,1,77,69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,43,0,11,8,85
141,0,8,103,17,4,9,0,67,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,45,1,10,6,79
109,0,14,71,8,3,13,1,46,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,35,1,13,7,51
131,0,15,94,10,2,10,0,69,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,35,2,28,3,61
94,0,7,67,5,8,7,0,46,48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,31,0,4,4,54
67,0,6,39,9,3,10,1,28,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,1,10,4,36
74,0,5,36,11,3,19,1,30,43,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,23,2,7,1,39
139,0,13,91,9,9,17,1,71,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,49,1,14,1,74
129,0.008333333333333333,9,75,11,17,17,0,58,71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,29,0,14,6,79
121,0,10,78,12,7,14,0,54,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,32,0,19,6,63
129,0.8583333333333333,11,87,14,7,10,1,59,69,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,33,1,13,5,75
113,0.425,11,80,13,4,5,0,52,61,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,35,1,8,15,52
86,0.05,12,57,5,4,8,0,30,56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,2,17,3,49
142,0.31666666666666665,12,93,14,5,18,0,64,78,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,46,0,12,10,69
120,0,8,87,7,3,15,0,52,68,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,39,0,12,5,63
127,0.14583333333333334,9,84,13,4,17,0,53,74,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,37,1,18,7,62
130,0.012499999999999999,14,92,10,3,11,2,61,67,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,33,1,21,9,65
132,0,11,98,12,5,6,0,70,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,45,1,7,7,71
122,0.225,14,82,8,0,18,0,50,72,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,29,0,13,12,67
68,0,5,44,8,1,10,0,22,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,8,2,42
112,0,10,74,7,4,17,0,48,64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,40,1,8,2,59
134,0,16,84,13,4,17,1,49,84,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,1,13,6,79
133,0,13,103,9,1,7,0,70,63,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,42,1,12,8,69
151,0,7,104,17,5,18,2,75,74,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,1,11,8,84
123,0.004166666666666667,10,86,13,3,11,1,63,59,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,41,0,14,7,61
142,0,26,91,7,5,13,3,60,79,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51,3,9,5,74
60,0,8,31,11,1,9,1,18,41,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,5,4,33
161,0,11,121,15,2,12,1,80,80,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,51,0,19,9,80
96,0,14,65,5,5,7,1,32,63,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26,0,5,3,61
130,0.17916666666666667,11,98,9,3,9,0,68,62,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45,0,7,8,68
128,0,14,89,7,10,8,0,61,67,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,0,13,7,71
111,0,10,79,9,2,11,0,54,57,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32,1,8,9,60
140,0,11,104,13,4,8,1,68,71,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,2,7,11,85
95,0,15,57,9,1,13,0,31,64,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,12,12,56
138,0,10,98,12,8,10,0,67,71,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,55,0,18,9,56
138,0,13,91,11,4,19,2,66,70,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38,0,8,12,80
154,0.21666666666666667,12,109,6,6,21,2,71,81,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47,0,11,5,91
114,0,15,74,11,1,13,1,57,56,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,2,11,6,64
137,0,15,95,6,8,13,0,66,71,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52,0,14,5,65
126,0,15,90,5,5,11,0,60,66,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,1,13,4,67
95,0,17,57,8,5,8,0,28,67,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,17,12,48
117,0.008333333333333333,8,81,11,4,13,0,51,66,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,1,7,5,64
140,0,9,99,8,5,19,0,69,71,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,58,0,11,6,63
117,0,10,85,10,5,7,1,60,56,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,0,6,7,70
124,0,18,79,10,2,15,0,49,75,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,2,10,9,69
63,0,13,36,4,4,6,3,18,42,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,11,9,36
80,0,9,45,11,2,13,0,29,51,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,7,12,44
61,0,10,29,5,8,9,1,14,46,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,4,2,39
90,0,12,63,7,3,5,0,44,46,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32,0,6,4,48
97,0,10,80,2,3,2,1,51,45,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,31,1,5,1,59
114,0,10,87,8,1,8,0,61,53,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38,1,8,9,57
76,0.016666666666666666,15,44,9,0,8,1,30,45,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,2,8,3,46
67,0,12,33,11,3,8,1,19,47,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,12,6,37
59,0.3375,5,36,6,8,4,2,20,37,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,4,6,39
60,0.012499999999999999,7,33,5,8,7,0,20,40,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,3,6,38
92,0.12083333333333333,6,54,14,4,14,0,37,55,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,1,13,5,52
88,0.225,10,53,8,2,15,0,31,57,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28,0,5,12,42
91,0.03333333333333333,3,67,7,1,13,1,37,53,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,1,8,5,51
93,0.31666666666666665,12,62,8,5,6,1,39,53,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,2,7,5,49
94,0.09583333333333334,7,63,6,1,17,0,41,53,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38,0,4,5,47
73,0.3958333333333333,10,43,4,1,15,0,21,52,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,7,9,36
64,0.03333333333333333,10,41,4,0,9,1,19,44,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,10,8,31
52,0.5333333333333333,2,29,10,4,7,1,15,36,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12,0,3,5,32
106,0.04166666666666667,12,72,4,4,14,0,54,52,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,37,0,10,13,44
112,0.016666666666666666,6,82,8,4,12,0,57,55,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,1,11,11,56
102,0.10833333333333334,8,66,7,1,20,0,45,57,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,0,9,8,52
109,0.0125,10,72,7,0,20,0,40,69,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,28,1,12,7,61
120,0.04166666666666667,10,83,13,5,9,1,52,67,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,0,13,5,63
62,0.05833333333333333,11,38,4,2,7,1,17,44,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,13,6,34
129,0,15,84,14,2,14,1,56,72,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,1,19,6,67
129,0.058333333333333334,15,99,4,0,11,1,61,67,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45,0,10,7,67
130,0.004166666666666667,19,85,14,3,9,0,47,83,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,0,13,8,76
106,0,11,72,11,3,9,0,50,56,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,0,9,9,60
133,0,7,94,17,3,12,1,60,72,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,42,1,8,4,75
96,0.16666666666666666,16,65,5,3,7,3,40,53,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,1,8,3,58
71,0,9,37,8,4,13,2,26,43,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,1,10,6,35
112,0,7,88,6,3,8,0,53,59,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,31,0,11,7,61
121,0,16,81,14,6,4,0,55,66,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,0,12,7,68
125,0,11,99,7,3,5,0,61,64,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,0,5,8,77
116,0.1125,8,79,20,3,6,0,53,63,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,37,0,8,9,62
136,0.05,19,90,13,3,11,0,66,70,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,40,0,11,11,72
102,0.05,11,79,4,4,4,0,52,50,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,0,11,10,54
78,0.4,9,41,9,4,15,0,21,57,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,12,6,41
123,0,16,76,12,1,18,0,43,80,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,0,13,7,66
147,0,17,97,11,7,15,0,67,80,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42,2,11,8,83
124,0.14583333333333334,10,88,11,2,13,0,54,70,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,34,4,6,3,77
132,0.020833333333333336,16,90,8,2,16,1,56,75,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,42,0,18,10,60
